ID,Class
4813716,positive
6583401,positive
3322835,negative
3303087,positive
3042595,positive
1710170,positive
6658075,positive
6082701,neutral
6039828,positive
5174050,negative
48105,neutral
6091407,neutral
5644467,neutral
1639101,positive
966832,positive
1578968,positive
3906225,positive
4437967,negative
5941544,positive
2181236,neutral
4891905,negative
5890784,negative
4504497,positive
3750125,positive
1684985,positive
5918973,positive
286708,positive
6611737,positive
5002770,positive
3938759,positive
6605258,positive
3583145,positive
3717288,negative
3938579,positive
4448486,positive
3288141,neutral
852972,positive
6598220,positive
5930873,positive
3184936,negative
5401417,positive
393044,positive
513816,positive
6370646,neutral
3726286,positive
46531,neutral
1751175,positive
5171557,positive
4519176,positive
5093535,positive
4120654,negative
5143703,negative
6000369,positive
3545285,positive
5248008,positive
739142,positive
1103526,positive
4203601,positive
4905997,negative
5361417,positive
2531744,positive
4318265,positive
5415539,positive
3112227,neutral
1220957,positive
4499398,positive
2264034,negative
6298501,positive
5074588,neutral
5725233,positive
5190618,positive
4022764,negative
3808618,positive
2525943,negative
602871,negative
1667899,positive
3100403,negative
5878563,neutral
4487914,negative
3158851,positive
1533681,positive
6105537,positive
1934786,positive
4691511,negative
3921480,negative
2213451,neutral
1576104,positive
4034691,positive
6346496,positive
4239676,neutral
3325393,neutral
1448903,positive
1957349,negative
650257,positive
6416138,positive
5780230,positive
1445169,negative
6122673,positive
4990853,negative
3556509,positive
1747971,negative
4236669,neutral
1304190,positive
2828401,positive
308215,positive
3454185,positive
6239637,positive
1391351,positive
6551379,negative
6461548,negative
4175469,positive
4668469,negative
4541631,positive
3328417,positive
3915963,neutral
5482814,negative
903744,negative
719810,positive
3714041,positive
1276631,positive
1661349,negative
3892547,negative
6549550,negative
681800,negative
312395,positive
4033252,positive
2589846,positive
6329351,positive
404652,positive
6389040,positive
3585320,positive
6636689,neutral
5506474,positive
6391886,positive
502397,positive
1809813,positive
2271246,positive
6486926,negative
2193113,positive
223577,negative
6033040,positive
4829726,positive
264566,positive
1458314,positive
1745007,neutral
371265,positive
608524,negative
6297005,positive
1217992,negative
5906157,positive
6097911,neutral
3789044,positive
5470781,positive
3403399,positive
1360266,positive
2167086,positive
3774332,positive
3042132,neutral
4202974,positive
280841,positive
4765618,positive
4411415,positive
2012343,positive
4884687,negative
2878688,positive
3856889,positive
6487435,positive
3200173,neutral
4561510,positive
6333226,positive
6259537,positive
1234288,neutral
4196185,positive
2808264,negative
3640312,neutral
5660212,neutral
4892322,neutral
351248,positive
2706156,neutral
3702500,positive
6565903,neutral
622895,neutral
3299802,positive
1352541,positive
1104103,positive
792685,negative
569825,positive
148674,positive
2027274,negative
4314968,positive
1792159,neutral
4662498,positive
3885007,positive
5317532,positive
65190,positive
5344457,positive
933852,positive
3995694,positive
4084634,positive
647891,positive
3864969,positive
2100084,negative
4716825,positive
2473225,positive
6064379,positive
478960,positive
2853429,negative
3042889,positive
2278991,positive
3503100,positive
278300,positive
1081749,positive
5293223,negative
6040620,neutral
4249755,positive
2586289,neutral
6047230,neutral
4957723,negative
584429,positive
940570,positive
1121351,positive
5090629,positive
6122340,positive
3261106,neutral
3396107,positive
515375,positive
5007146,negative
4174476,negative
1973941,positive
4127431,positive
5321657,positive
2383389,positive
6555823,positive
718968,positive
1335997,positive
4922122,positive
3281745,positive
6511471,positive
1847599,negative
6261656,positive
670308,positive
1065108,positive
3524576,positive
735598,positive
1335854,negative
6527204,positive
2681715,positive
6501712,positive
4056564,positive
3283906,neutral
4603179,positive
5201996,positive
3870445,positive
5956005,negative
5633137,negative
2190096,positive
4600211,positive
646211,positive
5341257,positive
890914,negative
3453148,positive
2328108,positive
5832757,positive
5209906,neutral
1353818,positive
4609220,positive
6282396,negative
5340853,positive
2868169,positive
1570663,positive
1795010,positive
805837,negative
2249180,negative
633109,positive
3416486,positive
5973777,positive
2372412,positive
4500035,positive
4610494,positive
3634312,positive
6086154,negative
5408401,positive
6497905,positive
1504769,positive
546255,positive
4917899,neutral
1578315,positive
828030,positive
3743789,positive
2209149,neutral
4917543,neutral
3777037,positive
4029501,negative
1757444,negative
2941649,positive
5381852,positive
3868947,positive
6469106,positive
1478312,positive
2904101,positive
928551,negative
2627992,positive
3650393,negative
1829568,positive
728437,positive
2698044,negative
2585359,positive
4634751,negative
3241025,negative
5056370,positive
4213559,positive
5952517,positive
2467767,positive
5245786,negative
2272346,negative
3928111,neutral
3735035,positive
5171771,positive
4363069,neutral
536722,positive
6006448,positive
5763111,negative
5151302,negative
6345921,positive
264520,positive
4158601,negative
3869754,positive
4993972,positive
2556723,positive
4787373,positive
6453451,positive
1045071,positive
5115329,positive
4208004,negative
1483355,positive
3547887,positive
4507766,positive
393538,positive
244205,positive
4736137,positive
2093540,positive
1903059,neutral
2740594,positive
4005695,positive
649178,neutral
2097649,positive
1643714,positive
1459973,positive
5517771,positive
5634691,positive
1785919,positive
507028,positive
5311376,negative
351811,positive
2346492,positive
5068169,positive
4267206,positive
3316890,positive
2791700,positive
5483280,negative
3722634,positive
5139168,positive
4945365,positive
2002216,positive
5269002,positive
2053735,positive
5110201,negative
4331685,positive
307977,positive
2759499,positive
768987,neutral
1734324,positive
3892302,positive
1139183,negative
5800077,negative
5586622,positive
1056833,positive
2104820,neutral
4790759,positive
3914293,neutral
2615780,positive
5139823,negative
868376,positive
2949488,positive
2978936,positive
125979,positive
3435351,positive
6568549,positive
4846513,positive
317778,positive
1354124,positive
3185490,negative
6578699,positive
3077815,positive
3822428,positive
806095,negative
5997324,positive
4375716,negative
2768335,positive
4817509,negative
1111777,positive
5561905,negative
2707742,positive
5826231,positive
429471,negative
2848599,negative
4777685,positive
1576900,positive
1529946,positive
58269,positive
2955940,positive
5182053,neutral
5504356,positive
6377444,negative
4228986,positive
2548783,positive
79453,positive
4771206,negative
552236,positive
3347050,positive
3486178,positive
3560907,positive
1493304,positive
635141,negative
2767657,positive
4922879,neutral
4447944,positive
381871,positive
3620223,positive
3425915,positive
4486316,positive
1821135,positive
2788971,neutral
470636,neutral
5058509,positive
4373680,positive
5114431,positive
1390699,positive
5609664,neutral
4667379,negative
3343354,positive
5124882,positive
4767690,positive
4266438,positive
192040,positive
56994,positive
2297458,positive
436285,negative
5851599,positive
779434,negative
4745456,positive
2066522,positive
6272921,negative
902371,negative
6381390,positive
5831123,positive
438156,negative
3619391,positive
5267460,neutral
1725243,positive
3653093,positive
6109003,positive
5128639,positive
3805388,positive
4562080,negative
5036970,negative
4783785,positive
4212269,positive
1403370,positive
1241666,positive
1600116,positive
2694647,positive
310110,positive
492844,positive
5735843,positive
2934141,neutral
5845790,positive
2574454,negative
2571246,positive
3815572,negative
5513351,negative
4239197,positive
881279,negative
2472471,negative
1122713,positive
3953924,negative
6379916,neutral
5405713,positive
835179,positive
2596255,negative
4988319,negative
4195730,positive
640332,positive
2158017,positive
1137421,positive
5776687,neutral
4864134,negative
5114410,positive
791434,negative
1751438,positive
5538220,negative
5588745,positive
1265291,neutral
3115164,negative
5790067,negative
3416427,neutral
888043,positive
3822209,neutral
5592030,negative
2618657,positive
6266703,negative
3712590,positive
3684239,neutral
3676500,positive
4635122,positive
6087912,positive
5439849,positive
6653220,positive
4894274,positive
314010,positive
6434471,negative
157392,positive
2386077,positive
1575616,positive
109881,positive
3714021,negative
2856668,positive
3938829,positive
3408767,positive
4258606,negative
